geo,year,country,recycling_rate,waste_generated_kg_pc,landfill_kg_pc,incineration_kg_pc,material_recycling_kg_pc,compost_digest_kg_pc,circular_material_use_rate,resource_productivity,environmental_tax_gdp,gdp_pc_eur,household_consumption_pc_eur,population_density,landfill_rate_proxy,incineration_rate_proxy,material_recycling_rate_proxy,compost_digest_rate_proxy,recycling_rate_lag1,recycling_rate_lag2,waste_generated_kg_pc_lag1,waste_generated_kg_pc_lag2,landfill_rate_proxy_lag1,landfill_rate_proxy_lag2,incineration_rate_proxy_lag1,incineration_rate_proxy_lag2,material_recycling_rate_proxy_lag1,material_recycling_rate_proxy_lag2,compost_digest_rate_proxy_lag1,compost_digest_rate_proxy_lag2,circular_material_use_rate_lag1,circular_material_use_rate_lag2,resource_productivity_lag1,resource_productivity_lag2,environmental_tax_gdp_lag1,environmental_tax_gdp_lag2,gdp_pc_eur_lag1,gdp_pc_eur_lag2,household_consumption_pc_eur_lag1,household_consumption_pc_eur_lag2,population_density_lag1,population_density_lag2,recycling_rate_trend_3y,landfill_rate_trend_3y,incineration_rate_trend_3y,ec_eea_2025_risk_label
SI,2008,Slovenia,18.9,542.0,339.0,7.0,94.0,8.0,,0.9632,2.94,18670,9460,100.4,62.54612546125461,1.2915129151291513,17.343173431734318,1.4760147601476015,21.9,15.4,525.0,516.0,64.95238095238095,69.96124031007751,0.0,0.0,20.38095238095238,13.953488372093023,1.3333333333333333,1.3565891472868217,,,0.8195,0.8467,2.95,2.96,17310.0,15590.0,8740.0,7910.0,99.8,99.6,0.09999999999999905,-1.3510216073820682,0.3630279217771935,0
SI,2009,Slovenia,19.6,524.0,308.0,7.0,93.0,10.0,,1.0725,3.63,17550,9550,101.3,58.778625954198475,1.3358778625954197,17.748091603053435,1.9083969465648856,18.9,21.9,542.0,525.0,62.54612546125461,64.95238095238095,1.2915129151291513,0.0,17.343173431734318,20.38095238095238,1.4760147601476015,1.3333333333333333,,,0.9632,0.8195,2.94,2.95,18670.0,17310.0,9460.0,8740.0,100.4,99.8,1.4000000000000004,-3.7275381186263465,0.44529262086513993,0
SI,2010,Slovenia,22.4,490.0,279.0,4.0,99.0,11.0,5.9,1.1446,3.9,17600,9810,101.7,56.93877551020408,0.8163265306122449,20.20408163265306,2.2448979591836733,19.6,18.9,524.0,542.0,58.778625954198475,62.54612546125461,1.3358778625954197,1.2915129151291513,17.748091603053435,17.343173431734318,1.9083969465648856,1.4760147601476015,,,1.0725,0.9632,3.63,2.94,17550.0,18670.0,9550.0,9460.0,101.3,100.4,0.16666666666666666,-2.6712018140589557,0.272108843537415,0
SI,2011,Slovenia,35.7,415.0,234.0,6.0,126.0,22.0,7.6,1.2819,3.72,17920,10060,101.9,56.3855421686747,1.4457831325301205,30.36144578313253,5.301204819277109,22.4,19.6,490.0,524.0,56.93877551020408,58.778625954198475,0.8163265306122449,1.3358778625954197,20.20408163265306,17.748091603053435,2.2448979591836733,1.9083969465648856,5.9,,1.1446,1.0725,3.9,3.63,17600.0,17550.0,9810.0,9550.0,101.7,101.3,5.600000000000001,-2.053527764193305,0.05142340580032304,0
SI,2012,Slovenia,42.1,362.0,154.0,5.0,131.0,21.0,9.4,1.4389,4.0,17470,10000,102.2,42.5414364640884,1.3812154696132597,36.187845303867405,5.801104972375691,35.7,22.4,415.0,490.0,56.3855421686747,56.93877551020408,1.4457831325301205,0.8163265306122449,30.36144578313253,20.20408163265306,5.301204819277109,2.2448979591836733,7.6,5.9,1.2819,1.1446,3.72,3.9,17920.0,17600.0,10060.0,9810.0,101.9,101.7,7.5,-5.412396496703359,0.015112535672613317,0
SI,2013,Slovenia,34.8,414.0,109.0,2.0,116.0,28.0,9.3,1.4542,4.28,17500,9740,102.3,26.32850241545894,0.4830917874396135,28.019323671497585,6.763285024154589,42.1,35.7,362.0,415.0,42.5414364640884,56.3855421686747,1.3812154696132597,1.4457831325301205,36.187845303867405,30.36144578313253,5.801104972375691,5.301204819277109,9.4,7.6,1.4389,1.2819,4.0,3.72,17470.0,17920.0,10000.0,10060.0,102.2,101.9,4.133333333333333,-10.203424364915048,-0.11107824772421047,0
SI,2014,Slovenia,36.0,432.0,101.0,1.0,126.0,30.0,8.5,1.3874,4.24,18080,9830,102.4,23.37962962962963,0.23148148148148148,29.166666666666668,6.944444444444445,34.8,42.1,414.0,362.0,26.32850241545894,42.5414364640884,0.4830917874396135,1.3812154696132597,28.019323671497585,36.187845303867405,6.763285024154589,5.801104972375691,9.3,9.4,1.4542,1.4389,4.28,4.0,17500.0,17470.0,9740.0,10000.0,102.3,102.2,0.09999999999999905,-11.001970846348357,-0.40476721701621304,0
SI,2015,Slovenia,54.1,449.0,102.0,77.0,208.0,34.0,8.6,1.3992,4.4,18660,9980,102.4,22.71714922048998,17.14922048997773,46.32516703786192,7.572383073496659,36.0,34.8,432.0,414.0,23.37962962962963,26.32850241545894,0.23148148148148148,0.4830917874396135,29.166666666666668,28.019323671497585,6.944444444444445,6.763285024154589,8.5,9.3,1.3874,1.4542,4.24,4.28,18080.0,17500.0,9830.0,9740.0,102.4,102.3,4.0,-6.60809574786614,5.256001673454823,0
SI,2016,Slovenia,55.5,457.0,38.0,91.0,184.0,69.0,8.7,1.4971,4.43,19380,10330,102.5,8.315098468271335,19.91247264770241,40.26258205689278,15.098468271334792,54.1,36.0,449.0,432.0,22.71714922048998,23.37962962962963,17.14922048997773,0.23148148148148148,46.32516703786192,29.166666666666668,7.572383073496659,6.944444444444445,8.6,8.5,1.3992,1.3874,4.4,4.24,18660.0,18080.0,9980.0,9830.0,102.4,102.4,6.900000000000001,-6.004467982395869,6.476460286754265,0
SI,2017,Slovenia,57.8,471.0,48.0,54.0,199.0,73.0,9.8,1.5439,4.22,20630,10740,102.6,10.19108280254777,11.464968152866241,42.25053078556263,15.498938428874734,55.5,54.1,457.0,449.0,8.315098468271335,22.71714922048998,19.91247264770241,17.14922048997773,40.26258205689278,46.32516703786192,15.098468271334792,7.572383073496659,8.7,8.6,1.4971,1.3992,4.43,4.4,19380.0,18660.0,10330.0,9980.0,102.5,102.4,7.266666666666666,-4.3961822756939535,3.7444955571282534,0
SI,2018,Slovenia,58.9,486.0,47.0,50.0,207.0,79.0,10.1,1.4611,3.94,21940,11300,102.9,9.670781893004115,10.2880658436214,42.592592592592595,16.255144032921812,57.8,55.5,471.0,457.0,10.19108280254777,8.315098468271335,11.464968152866241,19.91247264770241,42.25053078556263,40.26258205689278,15.498938428874734,15.098468271334792,9.8,8.7,1.5439,1.4971,4.22,4.43,20630.0,19380.0,10740.0,10330.0,102.6,102.5,1.599999999999999,-4.348789109161955,-2.2870515487854433,0
SI,2019,Slovenia,59.2,504.0,52.0,66.0,214.0,84.0,10.2,1.5906,3.78,23050,11990,103.7,10.317460317460318,13.095238095238095,42.46031746031746,16.666666666666668,58.9,57.8,486.0,471.0,9.670781893004115,10.19108280254777,10.2880658436214,11.464968152866241,42.592592592592595,42.25053078556263,16.255144032921812,15.498938428874734,10.1,9.8,1.4611,1.5439,3.94,4.22,21940.0,20630.0,11300.0,10740.0,102.9,102.6,1.2333333333333343,0.6674539497296609,-2.2724115174881043,0
SI,2020,Slovenia,59.3,487.0,33.0,64.0,219.0,70.0,9.9,1.5667,3.37,22230,11130,103.7,6.776180698151951,13.141683778234086,44.969199178644764,14.373716632443532,59.2,58.9,504.0,486.0,10.317460317460318,9.670781893004115,13.095238095238095,10.2880658436214,42.46031746031746,42.592592592592595,16.666666666666668,16.255144032921812,10.2,10.1,1.5906,1.4611,3.78,3.94,23050.0,21940.0,11990.0,11300.0,103.7,102.9,0.5,-1.1383007014652733,0.5589052084559482,0
SI,2021,Slovenia,60.8,511.0,31.0,56.0,238.0,72.0,8.9,1.5678,3.25,24690,12780,104.4,6.066536203522505,10.95890410958904,46.57534246575342,14.090019569471623,59.3,59.2,487.0,504.0,6.776180698151951,10.317460317460318,13.141683778234086,13.095238095238095,44.969199178644764,42.46031746031746,14.373716632443532,16.666666666666668,9.9,10.2,1.5667,1.5906,3.37,3.78,22230.0,23050.0,11130.0,11990.0,103.7,103.7,0.6333333333333329,-1.2014152298272034,0.22361275532254687,0
SI,2022,Slovenia,62.6,487.0,39.0,62.0,226.0,78.0,8.2,1.5458,2.92,26970,14550,104.8,8.008213552361397,12.731006160164272,46.40657084188912,16.016427104722794,60.8,59.3,511.0,487.0,6.066536203522505,6.776180698151951,10.95890410958904,13.141683778234086,46.57534246575342,44.969199178644764,14.090019569471623,14.373716632443532,8.9,9.9,1.5678,1.5667,3.25,3.37,24690.0,22230.0,12780.0,11130.0,104.4,103.7,1.1333333333333329,-0.7697489216996404,-0.12141064502460767,0
SI,2023,Slovenia,59.8,517.0,49.0,69.0,231.0,77.0,9.9,1.5732,2.8,30200,15570,105.3,9.477756286266924,13.346228239845262,44.680851063829785,14.893617021276595,62.6,60.8,487.0,511.0,8.008213552361397,6.066536203522505,12.731006160164272,10.95890410958904,46.40657084188912,46.57534246575342,16.016427104722794,14.090019569471623,8.2,8.9,1.5458,1.5678,2.92,3.25,26970.0,24690.0,14550.0,12780.0,104.8,104.4,0.16666666666666666,0.9005251960383246,0.06818148720372541,0
SK,2005,Slovakia,2.0,273.0,213.0,34.0,3.0,3.0,,0.737,2.41,7280,3930,109.6,78.02197802197803,12.454212454212454,1.098901098901099,1.098901098901099,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SK,2006,Slovakia,4.0,284.0,218.0,35.0,3.0,9.0,,0.8102,2.3,8460,4550,109.6,76.7605633802817,12.32394366197183,1.056338028169014,3.1690140845070425,2.0,,273.0,,78.02197802197803,,12.454212454212454,,1.098901098901099,,1.098901098901099,,,,0.737,,2.41,,7280.0,,3930.0,,109.6,,,,,1
SK,2007,Slovakia,6.6,294.0,225.0,34.0,7.0,12.0,,0.8777,2.13,10440,5540,109.6,76.53061224489795,11.564625850340136,2.380952380952381,4.081632653061225,4.0,2.0,284.0,273.0,76.7605633802817,78.02197802197803,12.32394366197183,12.454212454212454,1.056338028169014,1.098901098901099,3.1690140845070425,1.098901098901099,,,0.8102,0.737,2.3,2.41,8460.0,7280.0,4550.0,3930.0,109.6,109.6,,,,1
SK,2008,Slovakia,7.4,313.0,237.0,29.0,11.0,12.0,,0.8284,2.06,12220,6680,109.7,75.71884984025559,9.26517571884984,3.5143769968051117,3.8338658146964857,6.6,4.0,294.0,284.0,76.53061224489795,76.7605633802817,11.564625850340136,12.32394366197183,2.380952380952381,1.056338028169014,4.081632653061225,3.1690140845070425,,,0.8777,0.8102,2.13,2.3,10440.0,8460.0,5540.0,4550.0,109.6,109.6,1.8,-0.7677093939074808,-1.0630122451208717,1
SK,2009,Slovakia,8.3,307.0,235.0,34.0,13.0,12.0,,0.9081,1.97,11820,6920,109.8,76.54723127035831,11.074918566775244,4.234527687296417,3.9087947882736156,7.4,6.6,313.0,294.0,75.71884984025559,76.53061224489795,9.26517571884984,11.564625850340136,3.5143769968051117,2.380952380952381,3.8338658146964857,4.081632653061225,,,0.8284,0.8777,2.06,2.13,12220.0,10440.0,6680.0,5540.0,109.7,109.6,1.4333333333333336,-0.07111070330779512,-0.4163416983988621,1
